country_name,operational_cycle,sector_name,total_orders,total_impersonated,pct_impersonated,pct_autonomia
ARGENTINA,202514,CALENA - 1479,467,4,0.8565310492505354,99.14346895074947
ARGENTINA,202514,ALERCE - 1504,496,4,0.8064516129032258,99.19354838709677
ARGENTINA,202514,ARROYO - 1509,382,3,0.7853403141361256,99.21465968586388
ARGENTINA,202514,ASTRO - 1511,388,3,0.7731958762886598,99.22680412371135
ARGENTINA,202514,AYEKAN - 1270,843,6,0.7117437722419928,99.28825622775801
ARGENTINA,202514,ALUMINE - 821,872,6,0.6880733944954129,99.31192660550458
ARGENTINA,202514,ESPERANZA - 1271,845,5,0.591715976331361,99.40828402366864
ARGENTINA,202514,PAKARI - 1543,507,2,0.39447731755424065,99.60552268244577
ARGENTINA,202514,VITALUZ - 1530,518,2,0.3861003861003861,99.61389961389962
ARGENTINA,202514,VIENTO ZONDA - 1193,900,3,0.33333333333333337,99.66666666666667
ARGENTINA,202514,ZAFIRO - 1514,374,1,0.267379679144385,99.73262032085562
ARGENTINA,202514,LUMANA - 1477,380,0,0,100
ARGENTINA,202514,KALI - 1478,492,0,0,100
ARGENTINA,202514,ESPELHOS - 12,1,0,0,100
ARGENTINA,202514,ESPELHOS - 109,0,0,null,null
ARGENTINA,202514,ESPELHOS - 62,0,0,null,null
ARGENTINA,202514,ESPELHOS - 68,0,0,null,null
ARGENTINA,202514,ESPELHOS - 21,0,0,null,null
ARGENTINA,202514,ESPELHOS - 103,0,0,null,null
ARGENTINA,202514,ESPELHOS - 49,0,0,null,null
ARGENTINA,202514,ESPELHOS - 6,0,0,null,null
ARGENTINA,202514,Sector Ficticio,0,0,null,null
ARGENTINA,202514,ESPELHOS - 10,0,0,null,null
ARGENTINA,202514,ESPELHOS - 107,0,0,null,null
ARGENTINA,202514,ESPELHOS - 41,0,0,null,null
ARGENTINA,202514,ESPELHOS - 11,0,0,null,null
ARGENTINA,202514,ESPELHOS - 7,0,0,null,null
ARGENTINA,202514,ESPELHOS - 83,0,0,null,null
ARGENTINA,202514,ESPELHOS - 95,0,0,null,null
ARGENTINA,202513,INDIGO - 1384,543,166,30.570902394106813,69.42909760589319
ARGENTINA,202513,RUBI - 1241,476,138,28.991596638655466,71.00840336134453
ARGENTINA,202513,LANIN - 982,638,182,28.526645768025077,71.47335423197492
ARGENTINA,202513,SUYAI - 1269 ,694,181,26.0806916426513,73.9193083573487
ARGENTINA,202513,ADONIS - 488 ,627,162,25.837320574162682,74.16267942583733
ARGENTINA,202513,ACACIA - 1278,576,145,25.17361111111111,74.82638888888889
ARGENTINA,202513,COLORADA - 1424,664,162,24.397590361445783,75.60240963855422
ARGENTINA,202513,ALEL�� - 1433,411,99,24.087591240875913,75.9124087591
ARGENTINA,202513,ALGODON - 1447,471,112,23.7791932059448,76.22080679405519
ARGENTINA,202513,ECUESTRE - 721 ,692,157,22.6878612716763,77.3121387283237
ARGENTINA,202513,TRINDADE - 1373,512,116,22.65625,77.34375
ARGENTINA,202513,GUEMBE - 1496,403,79,19.602977667493796,80.3970223325062
ARGENTINA,202513,ESENCIA - 1226,436,85,19.495412844036696,80.5045871559633
ARGENTINA,202513,LOROHUASI - 467,575,106,18.434782608695652,81.56521739130434
ARGENTINA,202513,CHIVILCOY - 963,790,145,18.354430379746837,81.64556962025316
ARGENTINA,202513,SHINCAL - 1345,665,121,18.195488721804512,81.80451127819549
ARGENTINA,202513,SELVA - 1187,624,113,18.108974358974358,81.89102564102564
ARGENTINA,202513,COLIBRI - 458,569,102,17.926186291739896,82.0738137082601
ARGENTINA,202513,CONQUISTADORAS - 1516,569,101,17.75043936731107,82.24956063268893
ARGENTINA,202513,YVOTY - 1289,541,96,17.744916820702404,82.2550831792976
ARGENTINA,202513,SAR��YU - 1333,647,114,17.619783616692427,82.3802163833
ARGENTINA,202513,TURQUESA - 1326,568,100,17.6056338028169,82.3943661971831
ARGENTINA,202513,RIO SALADO - 943,710,125,17.6056338028169,82.3943661971831
ARGENTINA,202513,PUNTA CORRAL - 1303,720,125,17.36111111111111,82.63888888888889
ARGENTINA,202513,NAHI DEN - 1341,687,117,17.03056768558952,82.96943231441048
ARGENTINA,202513,SAGITARIO - 979,670,114,17.01492537313433,82.98507462686567
ARGENTINA,202513,HUEPIL - 1268 ,668,113,16.91616766467066,83.08383233532933
ARGENTINA,202513,GAMAN - 462,813,137,16.851168511685117,83.14883148831488
ARGENTINA,202513,SASKIA - 1411,653,109,16.69218989280245,83.30781010719755
ARGENTINA,202513,G��NESIS - 983,690,114,16.52173913043478,83.4782608695
ARGENTINA,202513, MADRE TIERRA - 1321,566,93,16.431095406360424,83.56890459363957
ARGENTINA,202513,OASIS - 1381,498,80,16.06425702811245,83.93574297188755
ARGENTINA,202513,PURA VIDA - 884,517,83,16.054158607350097,83.9458413926499
ARGENTINA,202513,ANASTASIS - 1471,524,83,15.839694656488549,84.16030534351145
ARGENTINA,202513,KUARAHY - 1300,575,91,15.82608695652174,84.17391304347827
ARGENTINA,202513,NAMAST�� - 1201,539,83,15.398886827458256,84.6011131725
ARGENTINA,202513,AIMAH�� - 1445,456,70,15.350877192982457,84.6491228070
ARGENTINA,202513,HORNOCAL - 1409,529,81,15.311909262759924,84.68809073724007
ARGENTINA,202513,SERENA - 1397,744,113,15.188172043010754,84.81182795698925
ARGENTINA,202513,LIMAY - 204,496,75,15.120967741935484,84.87903225806451
ARGENTINA,202513,JAZBA - 1430,609,91,14.942528735632186,85.05747126436782
ARGENTINA,202513,LILAH - 1316,565,84,14.867256637168142,85.13274336283186
ARGENTINA,202513,ATHENIA - 1491,290,43,14.827586206896552,85.17241379310344
ARGENTINA,202513,MARBELLA - 1470,494,73,14.777327935222672,85.22267206477733
ARGENTINA,202513,CARM��N - 1525,377,55,14.588859416445624,85.4111405835
ARGENTINA,202513,MAGENTA - 1443,449,65,14.476614699331849,85.52338530066815
ARGENTINA,202513,MALAQUITA - 1344,513,74,14.42495126705653,85.57504873294347
ARGENTINA,202513,LADA - 1393,556,80,14.388489208633093,85.61151079136691
ARGENTINA,202513,HEIYMA - 1382,633,91,14.375987361769353,85.62401263823065
ARGENTINA,202513,AMAYA - 1524,515,74,14.36893203883495,85.63106796116504
ARGENTINA,202513,NINFAS - 753 ,696,100,14.367816091954023,85.63218390804597
ARGENTINA,202513,CREPUSCULO - 1224,574,82,14.285714285714285,85.71428571428572
ARGENTINA,202513,PANAMBI VERA - 1261,501,71,14.171656686626747,85.82834331337325
ARGENTINA,202513,ALAS - 1294,643,91,14.152410575427682,85.84758942457232
ARGENTINA,202513,SALMA - 1288,376,53,14.095744680851062,85.90425531914894
ARGENTINA,202513,TALAMPAYA - 1237,540,76,14.074074074074074,85.92592592592592
ARGENTINA,202513,DUENDES - 811,611,85,13.911620294599016,86.08837970540098
ARGENTINA,202513,RIO PINTO - 473,752,104,13.829787234042554,86.17021276595744
ARGENTINA,202513,METANOIA - 1414,651,90,13.82488479262673,86.17511520737327
ARGENTINA,202513,LA ALMONA - 423,550,76,13.818181818181818,86.18181818181819
ARGENTINA,202513,LIMON - 1283,608,84,13.815789473684212,86.18421052631578
ARGENTINA,202513,OSADIA - 1227 ,668,92,13.77245508982036,86.22754491017965
ARGENTINA,202513,ESTELAR - 1323,668,91,13.622754491017963,86.37724550898204
ARGENTINA,202513,ALEGRIA - 1501,472,64,13.559322033898304,86.4406779661017
ARGENTINA,202513,IMPETU - 1318,674,91,13.501483679525222,86.49851632047478
ARGENTINA,202513,SAMBA - 1291,696,93,13.36206896551724,86.63793103448276
ARGENTINA,202513,LAS HORQUETAS - 1374,771,103,13.359273670557718,86.64072632944229
ARGENTINA,202513,IMPULSO - 1286,659,88,13.353566009104703,86.6464339908953
ARGENTINA,202513,CORDILLERA - 1441,412,55,13.349514563106796,86.6504854368932
ARGENTINA,202513,CRISALIDA - 1363,522,69,13.218390804597702,86.7816091954023
ARGENTINA,202513,JAZM��N- 408,600,79,13.166666666666666,86.8333333333
ARGENTINA,202513,ALBIGASTA - 1307,639,84,13.145539906103288,86.8544600938967
ARGENTINA,202513,PATAGONIA - 1432,634,83,13.09148264984227,86.90851735015772
ARGENTINA,202513,MELODIAS - 1218 ,594,77,12.962962962962962,87.03703703703704
ARGENTINA,202513,SOLSTICIO - 1460,386,50,12.953367875647666,87.04663212435233
ARGENTINA,202513,MORA - 1467,371,48,12.93800539083558,87.06199460916442
ARGENTINA,202513,COIMBRA - 1331,730,94,12.876712328767123,87.12328767123287
ARGENTINA,202513,CONEXI��N - 1229,544,70,12.867647058823529,87.1323529411
ARGENTINA,202513,KAIROS - 1310,513,66,12.865497076023392,87.13450292397661
ARGENTINA,202513,YAGUAR��N - 1216 ,491,63,12.830957230142568,87.1690427698
ARGENTINA,202513,PIPOCA - 1415,588,75,12.755102040816327,87.24489795918367
ARGENTINA,202513,NATURABLE - 1387,620,79,12.741935483870966,87.25806451612904
ARGENTINA,202513,GARIBALDI - 1407,480,61,12.708333333333332,87.29166666666667
ARGENTINA,202513,FLOR DE CEREZO - 1370 ,526,66,12.547528517110266,87.45247148288973
ARGENTINA,202513,ALBA - 1200,631,79,12.519809825673534,87.48019017432647
ARGENTINA,202513,��ANDUBAY - 972,803,100,12.453300124533001,87.54669987
ARGENTINA,202513,ARENA - 1503,411,51,12.408759124087592,87.5912408759124
ARGENTINA,202513,MAKTUB - 1225 ,689,85,12.336719883889694,87.6632801161103
ARGENTINA,202513,MELIPAL - 1248,725,89,12.275862068965518,87.72413793103448
ARGENTINA,202513,INFINITA - 1196,637,78,12.244897959183673,87.75510204081633
ARGENTINA,202513,ARAMI - 1497,443,54,12.18961625282167,87.81038374717834
ARGENTINA,202513,AURA - 1493,341,41,12.023460410557185,87.97653958944281
ARGENTINA,202513,TURMALINA - 829,797,95,11.91969887076537,88.08030112923463
ARGENTINA,202513,INTI - 1251,614,73,11.889250814332247,88.11074918566776
ARGENTINA,202513,RIZOMA - 1536,256,30,11.71875,88.28125
ARGENTINA,202513,CORAL - 461,522,61,11.685823754789272,88.31417624521073
ARGENTINA,202513,MAYARI - 1259,677,79,11.669128508124077,88.33087149187593
ARGENTINA,202513,HORIZONTE - 1266,566,66,11.66077738515901,88.33922261484099
ARGENTINA,202513,BELEZA - 1431,724,84,11.602209944751381,88.39779005524862
ARGENTINA,202513,LUZ DEL SUR - 1379 ,733,85,11.596180081855389,88.4038199181446
ARGENTINA,202513,INARA - 828,632,73,11.550632911392405,88.4493670886076
ARGENTINA,202513,ELIXIR - 1252,593,68,11.467116357504215,88.53288364249579
ARGENTINA,202513,AMARILIS - 1239 ,585,67,11.452991452991453,88.54700854700855
ARGENTINA,202513,LOS GIRASOLES - 432 ,736,84,11.41304347826087,88.58695652173913
ARGENTINA,202513,Essenza - 1314,570,65,11.403508771929824,88.59649122807018
ARGENTINA,202513,ANANDA - 1265,728,83,11.401098901098901,88.5989010989011
ARGENTINA,202513,NORTE - 1349 ,536,61,11.380597014925373,88.61940298507463
ARGENTINA,202513,EJAD - 966,645,73,11.317829457364342,88.68217054263566
ARGENTINA,202513,GONDWANA - 955,619,70,11.308562197092083,88.69143780290791
ARGENTINA,202513,HANA - 1451,478,54,11.297071129707113,88.70292887029288
ARGENTINA,202513,ELISEO - 1179 ,532,60,11.278195488721805,88.7218045112782
ARGENTINA,202513,EUNOIA - 1422 ,593,66,11.129848229342327,88.87015177065767
ARGENTINA,202513,MISTOL - 1372,585,65,11.11111111111111,88.88888888888889
ARGENTINA,202513,OCEANO - 1472,288,32,11.11111111111111,88.88888888888889
ARGENTINA,202513,HEBE - 481,650,72,11.076923076923077,88.92307692307692
ARGENTINA,202513,MANANTIAL - 769 ,732,81,11.065573770491802,88.9344262295082
ARGENTINA,202513,ALFA - 826,488,54,11.065573770491802,88.9344262295082
ARGENTINA,202513,HERA - 822,674,74,10.979228486646884,89.02077151335311
ARGENTINA,202513,AGATA - 1330,548,60,10.948905109489052,89.05109489051095
ARGENTINA,202513,BERMEJO - 792,640,70,10.9375,89.0625
ARGENTINA,202513,PACHAMAMA - 1178,750,82,10.933333333333334,89.06666666666666
ARGENTINA,202513,UBUNTU - 1537,276,30,10.869565217391305,89.13043478260869
ARGENTINA,202513,VIDA - 1413,600,65,10.833333333333334,89.16666666666667
ARGENTINA,202513,UNIVERSO - 1342,548,59,10.766423357664232,89.23357664233576
ARGENTINA,202513,AIKE - 1245,709,76,10.719322990126939,89.28067700987306
ARGENTINA,202513,YAGRA - 413,645,69,10.69767441860465,89.30232558139535
ARGENTINA,202513,FELICIDAD - 1348,816,87,10.661764705882353,89.33823529411765
ARGENTINA,202513,ELUNEY - 1313,501,53,10.578842315369261,89.42115768463074
ARGENTINA,202513,EROS - 765,663,70,10.558069381598793,89.4419306184012
ARGENTINA,202513,ROBLE - 1412,545,57,10.458715596330276,89.54128440366972
ARGENTINA,202513,ATENEA - 419 ,555,58,10.45045045045045,89.54954954954955
ARGENTINA,202513,AMATISTA - 952,702,73,10.3988603988604,89.60113960113961
ARGENTINA,202513,LUAR - 1264,645,67,10.387596899224807,89.6124031007752
ARGENTINA,202513,VIENTOS - 1285,559,58,10.37567084078712,89.62432915921288
ARGENTINA,202513,LIVIA - 1339,723,75,10.37344398340249,89.6265560165975
ARGENTINA,202513,YARASOL - 1499,348,36,10.344827586206897,89.65517241379311
ARGENTINA,202513,MIRRA - 1322,619,64,10.339256865912763,89.66074313408724
ARGENTINA,202513,PANAL - 1421,591,61,10.321489001692047,89.67851099830796
ARGENTINA,202513,VIBRACIONES - 1306,814,84,10.319410319410318,89.68058968058968
ARGENTINA,202513,ALMA NOVA - 818,776,80,10.309278350515463,89.69072164948454
ARGENTINA,202513,COLUMBA - 1182,615,63,10.24390243902439,89.7560975609756
ARGENTINA,202513,ARTEMIS - 892,616,63,10.227272727272728,89.77272727272727
ARGENTINA,202513,PRISMA - 1250 ,521,53,10.17274472168906,89.82725527831094
ARGENTINA,202513,AGUA - 1463,384,39,10.15625,89.84375
ARGENTINA,202513,NOGAL - 1517,562,57,10.142348754448399,89.85765124555161
ARGENTINA,202513,LATIDO - 1449,359,36,10.027855153203342,89.97214484679665
ARGENTINA,202513,IMIX - 1228,659,65,9.863429438543248,90.13657056145675
ARGENTINA,202513,SIGEL - 1212,439,43,9.79498861047836,90.20501138952164
ARGENTINA,202513,ABUNDANCIA - 1444,398,38,9.547738693467336,90.45226130653266
ARGENTINA,202513,LATIDOS - 1420,511,48,9.393346379647749,90.60665362035225
ARGENTINA,202513,AGATHA - 1280 ,511,48,9.393346379647749,90.60665362035225
ARGENTINA,202513,INDICO - 700 ,586,55,9.385665529010238,90.61433447098976
ARGENTINA,202513,ARMONIA - 466,556,52,9.352517985611511,90.64748201438849
ARGENTINA,202513,MORISCO - 1311,695,65,9.352517985611511,90.64748201438849
ARGENTINA,202513,AVE FENIX - 1186,580,54,9.310344827586208,90.6896551724138
ARGENTINA,202513,KYRA - 1246,623,58,9.309791332263243,90.69020866773675
ARGENTINA,202513,Andina - 1346,616,57,9.253246753246753,90.74675324675324
ARGENTINA,202513,PUMAS - 1217,553,51,9.22242314647378,90.77757685352623
ARGENTINA,202513,ROMA - 1357,598,55,9.197324414715718,90.80267558528428
ARGENTINA,202513,ALEGRA - 301,790,72,9.113924050632912,90.88607594936708
ARGENTINA,202513,RAM�� - 1401 ,594,54,9.090909090909092,90.909090909
ARGENTINA,202513,WAYRA - 1273,594,54,9.090909090909092,90.9090909090909
ARGENTINA,202513,ZEUS - 1171,733,66,9.004092769440655,90.99590723055934
ARGENTINA,202513,PISCIS - 1174 ,691,62,8.972503617945007,91.02749638205499
ARGENTINA,202513,LUCI��RNAGA - 1521,380,34,8.947368421052632,91.0526315789
ARGENTINA,202513,PASION - 1353,825,73,8.848484848484848,91.15151515151516
ARGENTINA,202513,AMAZONAS - 950,613,54,8.809135399673735,91.19086460032626
ARGENTINA,202513,ALIHUEN - 800 ,685,60,8.75912408759124,91.24087591240875
ARGENTINA,202513,NAWI - 1392,424,37,8.726415094339622,91.27358490566039
ARGENTINA,202513,PRELUDIO - 1277 ,609,53,8.70279146141215,91.29720853858785
ARGENTINA,202513,TREBOL - 1253,656,57,8.689024390243901,91.3109756097561
ARGENTINA,202513,ANGEL - 1408,599,52,8.681135225375627,91.31886477462437
ARGENTINA,202513,PATRIA - 1544,383,33,8.616187989556137,91.38381201044386
ARGENTINA,202513,TRIGAL - 930 ,616,53,8.603896103896105,91.3961038961039
ARGENTINA,202513,DESTINO - 1272,655,56,8.549618320610687,91.45038167938931
ARGENTINA,202513,CIPRES - 1453,503,43,8.548707753479125,91.45129224652088
ARGENTINA,202513,NATURAL - 917,765,65,8.49673202614379,91.50326797385621
ARGENTINA,202513,CERES - 820,683,58,8.49194729136164,91.50805270863836
ARGENTINA,202513,LIRIOS - 1376,754,64,8.488063660477453,91.51193633952255
ARGENTINA,202513,INSPIRACION - 1492,319,27,8.463949843260188,91.5360501567398
ARGENTINA,202513,ATUEL - 908,687,58,8.442503639010189,91.55749636098982
ARGENTINA,202513,LOS PINOS - 1548,391,33,8.439897698209718,91.56010230179028
ARGENTINA,202513,REVOLUCI��N - 1417,569,48,8.43585237258348,91.5641476274
ARGENTINA,202513,AZUCENAS - 1406,546,46,8.424908424908425,91.57509157509158
ARGENTINA,202513,FLOR DE LOTO - 1334,665,56,8.421052631578947,91.57894736842105
ARGENTINA,202513,EPUYEN - 206,523,44,8.413001912045889,91.58699808795411
ARGENTINA,202513,VERBENAS - 1352,572,48,8.391608391608392,91.60839160839161
ARGENTINA,202513,OHANA - 1315,718,60,8.356545961002785,91.64345403899722
ARGENTINA,202513,CONJURO - 1232,660,55,8.333333333333332,91.66666666666667
ARGENTINA,202513,ANKARA - 1486,374,31,8.288770053475936,91.71122994652407
ARGENTINA,202513,KILLARI - 1343,520,43,8.269230769230768,91.73076923076923
ARGENTINA,202513,VERDE MAR - 833,632,52,8.227848101265822,91.77215189873418
ARGENTINA,202513,AMIRA - 1502,512,42,8.203125,91.796875
ARGENTINA,202513,ESTRELLAS - 1327,698,57,8.166189111747851,91.83381088825215
ARGENTINA,202513,ACANTILADOS - 465,749,61,8.144192256341789,91.8558077436582
ARGENTINA,202513,TIYUCA - 1195,670,54,8.059701492537313,91.94029850746269
ARGENTINA,202513,MAGARI - 1481,361,29,8.033240997229916,91.96675900277009
ARGENTINA,202513,TERRA - 1446,498,40,8.032128514056225,91.96787148594377
ARGENTINA,202513,SENTIDOS - 1244,698,56,8.022922636103152,91.97707736389685
ARGENTINA,202513,ORQU��DEA - 1522,612,49,8.006535947712418,91.9934640522
ARGENTINA,202513,LIBRA - 1396,528,42,7.954545454545454,92.04545454545455
ARGENTINA,202513,DELF��N - 742,559,44,7.8711985688729875,92.1288014311
ARGENTINA,202513,MUNAY - 1395,674,53,7.863501483679524,92.13649851632047
ARGENTINA,202513,ANANAY - 1347,637,50,7.849293563579278,92.15070643642072
ARGENTINA,202513,CHAKRAS - 1389,626,49,7.827476038338658,92.17252396166134
ARGENTINA,202513,SUE��OS - 1197,690,54,7.82608695652174,92.1739130434
ARGENTINA,202513,COMPOSTELA - 1215,552,43,7.789855072463768,92.21014492753623
ARGENTINA,202513,SIRENA - 770,450,35,7.777777777777778,92.22222222222223
ARGENTINA,202513,LOIRA - 1442,373,29,7.774798927613941,92.22520107238606
ARGENTINA,202513,OLAS - 946,517,40,7.7369439071566735,92.26305609284333
ARGENTINA,202513,CEDRO - 1394,637,49,7.6923076923076925,92.3076923076923
ARGENTINA,202513,ADALIA - 1365,574,44,7.665505226480835,92.33449477351917
ARGENTINA,202513,NARCISO - 437,757,58,7.661822985468956,92.33817701453104
ARGENTINA,202513,SAMPATTI - 1538,249,19,7.630522088353414,92.36947791164658
ARGENTINA,202513,LILIUM - 1458,433,33,7.621247113163972,92.37875288683603
ARGENTINA,202513,SUPER NOVA - 484,737,56,7.598371777476255,92.40162822252374
ARGENTINA,202513,PRANA - 1354,517,39,7.543520309477756,92.45647969052224
ARGENTINA,202513,SAMSARA - 1335,665,50,7.518796992481203,92.4812030075188
ARGENTINA,202513,FELICITAS - 1361,599,45,7.512520868113523,92.48747913188647
ARGENTINA,202513,REINVENTAR - 1391,723,54,7.468879668049793,92.5311203319502
ARGENTINA,202513,ACUARELA - 1410 ,443,33,7.44920993227991,92.55079006772009
ARGENTINA,202513,ALENA - 1189,607,45,7.413509060955518,92.58649093904448
ARGENTINA,202513,CRUZ DEL SUR - 453,717,53,7.391910739191074,92.60808926080892
ARGENTINA,202513,MAGIA - 1199,718,53,7.381615598885793,92.61838440111421
ARGENTINA,202513,MOTIVOS - 1308 ,616,45,7.305194805194805,92.6948051948052
ARGENTINA,202513,LIBERTAD - 1462,397,29,7.304785894206549,92.69521410579345
ARGENTINA,202513,DALILA - 480 ,699,51,7.296137339055794,92.70386266094421
ARGENTINA,202513,LUNA - 1324,620,45,7.258064516129033,92.74193548387096
ARGENTINA,202513,NUNCHI - 1329 ,555,40,7.207207207207207,92.7927927927928
ARGENTINA,202513,PARA��SO - 1498,347,25,7.204610951008646,92.7953890489
ARGENTINA,202513,BUZIOS - 429,501,36,7.18562874251497,92.81437125748504
ARGENTINA,202513,CACTUS - 1366 ,628,45,7.165605095541401,92.8343949044586
ARGENTINA,202513,SENDERO - 1213,672,48,7.142857142857142,92.85714285714286
ARGENTINA,202513,GEA - 491,745,53,7.114093959731544,92.88590604026845
ARGENTINA,202513,FLORECER - 1304,578,41,7.093425605536333,92.90657439446366
ARGENTINA,202513,AMANCAY - 964,522,37,7.088122605363985,92.91187739463601
ARGENTINA,202513,APUS - 890,707,50,7.072135785007072,92.92786421499292
ARGENTINA,202513,TESOROS - 1301,595,42,7.0588235294117645,92.94117647058823
ARGENTINA,202513,MISCKY MAYU - 995,639,45,7.042253521126761,92.95774647887323
ARGENTINA,202513,FRIDA - 1236 ,736,51,6.929347826086957,93.07065217391305
ARGENTINA,202513,TRES MARIAS - 951,526,36,6.844106463878327,93.15589353612167
ARGENTINA,202513,NEN��FAR - 1418,528,36,6.8181818181818175,93.1818181818
ARGENTINA,202513,ENERG��A - 1231,705,48,6.808510638297872,93.1914893617
ARGENTINA,202513,CURA BROCHERO - 725 ,632,43,6.80379746835443,93.19620253164557
ARGENTINA,202513,RUMBA - 1254 ,663,45,6.787330316742081,93.21266968325791
ARGENTINA,202513,ATENEAS - 1419 ,575,39,6.782608695652175,93.21739130434783
ARGENTINA,202513, VIENTO PAMPERO - 919,634,43,6.782334384858044,93.21766561514195
ARGENTINA,202513,GARDENIA - 1400,503,34,6.759443339960239,93.24055666003976
ARGENTINA,202513, RIO DULCE - 994,725,49,6.758620689655172,93.24137931034483
ARGENTINA,202513,EL PRADO - 1405,638,43,6.739811912225706,93.2601880877743
ARGENTINA,202513,UTOPIA - 1210,597,40,6.700167504187604,93.2998324958124
ARGENTINA,202513,COLIBRI - 1539,437,29,6.636155606407322,93.36384439359267
ARGENTINA,202513,CALIZ - 1274,759,50,6.587615283267458,93.41238471673255
ARGENTINA,202513,LE MARTIAL - 1369,492,32,6.504065040650407,93.4959349593496
ARGENTINA,202513,FLOR - 1450,477,31,6.498951781970649,93.50104821802935
ARGENTINA,202513,ORQUIDEA - 1545,308,20,6.493506493506493,93.50649350649351
ARGENTINA,202513,FUGAZ - 1505,340,22,6.470588235294119,93.52941176470588
ARGENTINA,202513,OCTAVA MARAVILLA - 801 ,820,53,6.463414634146342,93.53658536585365
ARGENTINA,202513,BORBOLETAS - 732,622,40,6.430868167202572,93.56913183279742
ARGENTINA,202513,PARANA - 855,613,39,6.36215334420881,93.6378466557912
ARGENTINA,202513,ORO - 478,598,38,6.354515050167224,93.64548494983278
ARGENTINA,202513,NEVADO - 918 ,741,47,6.342780026990553,93.65721997300945
ARGENTINA,202513,AMAPOLA - 1299 ,696,44,6.321839080459771,93.67816091954023
ARGENTINA,202513,FORTALEZA - 990,508,32,6.299212598425196,93.7007874015748
ARGENTINA,202513,TROPICAL - 1364,461,29,6.29067245119306,93.70932754880694
ARGENTINA,202513,SATURNO - 451 ,652,41,6.288343558282208,93.71165644171779
ARGENTINA,202513,CHAITEN - 447,542,34,6.273062730627306,93.7269372693727
ARGENTINA,202513,LA PONDEROSA - 814 ,784,49,6.25,93.75
ARGENTINA,202513,IBERA - 1203,627,39,6.220095693779904,93.77990430622009
ARGENTINA,202513,ORIENTE - 1176,628,39,6.210191082802548,93.78980891719745
ARGENTINA,202513,PORTO SEGURO - 835,553,34,6.148282097649186,93.85171790235081
ARGENTINA,202513,JUNCOS - 1302,684,42,6.140350877192982,93.85964912280701
ARGENTINA,202513,FRESIA - 825,538,33,6.133828996282528,93.86617100371747
ARGENTINA,202513,AQUARIUS - 486 ,548,33,6.021897810218978,93.97810218978103
ARGENTINA,202513,ANDROMEDA - 485,684,41,5.994152046783626,94.00584795321637
ARGENTINA,202513,AURORA - 954,536,32,5.970149253731343,94.02985074626866
ARGENTINA,202513,TIBUR��N BLANCO - 798,603,36,5.970149253731343,94.0298507462
ARGENTINA,202513,GENESIS - 1468,337,20,5.934718100890208,94.06528189910979
ARGENTINA,202513,LATIDOS - 827,759,45,5.928853754940711,94.07114624505928
ARGENTINA,202513,EMUNA - 1192,693,41,5.916305916305916,94.08369408369408
ARGENTINA,202513,MERAKI - 909,701,41,5.848787446504993,94.15121255349501
ARGENTINA,202513,APOLO - 913 ,620,36,5.806451612903226,94.19354838709677
ARGENTINA,202513,PEPERINA - 991,605,35,5.785123966942149,94.21487603305785
ARGENTINA,202513,MAR - 927,521,30,5.758157389635317,94.24184261036469
ARGENTINA,202513,GIRASOL - 1484,317,18,5.678233438485805,94.3217665615142
ARGENTINA,202513,ORFEO - 1255,372,21,5.64516129032258,94.35483870967742
ARGENTINA,202513,TALITA KUM - 1287,533,30,5.628517823639775,94.37148217636023
ARGENTINA,202513,LUPINOS - 974,481,27,5.613305613305614,94.38669438669439
ARGENTINA,202513,M��STICA - 1359,713,40,5.610098176718092,94.389901823
ARGENTINA,202513, RIO TUNUYAN - 922,631,35,5.54675118858954,94.45324881141046
ARGENTINA,202513,APASIONADOS - 1317,613,34,5.5464926590538335,94.45350734094616
ARGENTINA,202513,IKIGAI - 1518,380,21,5.526315789473684,94.47368421052632
ARGENTINA,202513,MECA - 1190,600,33,5.5,94.5
ARGENTINA,202513,RENATA - 1466,531,29,5.4613935969868175,94.53860640301318
ARGENTINA,202513,PILCOMAYO - 1168,678,37,5.457227138643068,94.54277286135694
ARGENTINA,202513,FLUIR - 421,605,33,5.454545454545454,94.54545454545455
ARGENTINA,202513,AMALUNA - 980,575,31,5.391304347826087,94.6086956521739
ARGENTINA,202513,PUENTE - 1336,617,33,5.348460291734198,94.6515397082658
ARGENTINA,202513,MARIPOSA - 1452,451,24,5.321507760532151,94.67849223946784
ARGENTINA,202513,CRISTAL - 925,699,37,5.293276108726753,94.70672389127324
ARGENTINA,202513,AGUAMARINA - 743,816,43,5.269607843137255,94.73039215686275
ARGENTINA,202513,RAICES - 1249,779,41,5.263157894736842,94.73684210526316
ARGENTINA,202513,AROMAS - 1194,647,34,5.255023183925812,94.74497681607419
ARGENTINA,202513,AGRADECER - 472,593,31,5.227655986509275,94.77234401349072
ARGENTINA,202513,YUNGAS - 1399 ,652,34,5.214723926380368,94.78527607361963
ARGENTINA,202513,SHAPO - 1256,693,36,5.194805194805195,94.8051948051948
ARGENTINA,202513,KRIY�� - 1260,678,35,5.162241887905605,94.8377581120
ARGENTINA,202513,TACUARITA - 1185,660,34,5.151515151515151,94.84848484848484
ARGENTINA,202513,ITAPARICA - 404,564,29,5.141843971631205,94.8581560283688
ARGENTINA,202513,ARRAYANES - 1319,567,29,5.114638447971781,94.88536155202821
